bikeid,CountOfRenting,SumOfRentedTime,AverageRentTime
35290,2660,2337119,878.616165413534
32860,1624,2334524,1437.51477832512
35600,2725,2334524,856.706055045872
35361,2789,2333953,836.842237361061
18025,974,2333414,2395.7022587269
32285,1616,2332649,1443.47091584158
38693,796,2331922,2929.55025125628
30136,1048,2331536,2224.74809160305
35099,2699,2331155,863.710633567988
32351,1896,2330323,1229.07331223629
34030,2592,2329825,898.852237654321
35204,2655,2329508,877.404143126177
33884,2731,2329498,852.983522519224
34412,2666,2327728,873.116279069767
33763,2648,2327093,878.811555891239
33756,2769,2325726,839.915492957747
32300,1510,2325159,1539.84039735099
33836,2731,2324773,851.253387037715
33909,2715,2324741,856.258195211787
35107,2702,2324711,860.366765358993
32757,1655,2324623,1404.60604229607
25720,1093,2324514,2126.72827081427
29159,1133,2324339,2051.4907325684
35377,2585,2324328,899.159767891683
34167,2664,2324327,872.49512012012
34260,2584,2324284,899.490712074304
34145,2723,2324185,853.538376790305
34189,1937,2322562,1199.05110996386
35056,2605,2320637,890.839539347409
35169,2396,2320349,968.42612687813
35228,2809,2320211,825.991812032752
31899,731,2319053,3172.439124487
33196,1033,2318127,2244.07260406583
33998,2658,2317420,871.866064710309
24940,1187,2316470,1951.53327716933
33773,2376,2315587,974.573653198653
33977,2784,2314242,831.265086206897
35059,2411,2313260,959.460804645375
33994,2710,2312819,853.438745387454
25028,894,2311530,2585.60402684564
34314,2231,2309895,1035.36306588974
35318,2866,2309016,805.658060013957
34225,2667,2308671,865.643419572553
34292,2376,2308249,971.485269360269
33946,2521,2308067,915.536295120984
39751,1237,2307336,1865.26758286176
34316,2607,2306266,884.643651706943
33949,2553,2306145,903.307873090482
35603,1703,2305849,1353.99236641221
34161,2736,2305739,842.740862573099
34143,2830,2304165,814.1925795053
29894,1713,2303814,1344.90017513135
33920,2699,2303677,853.52982586143
34032,2701,2303573,852.859311366161
35232,2725,2303040,845.152293577982
25752,762,2302120,3021.15485564305
32935,1283,2302110,1794.31800467654
35350,2719,2299800,845.825671202648
19575,953,2298493,2411.8499475341
34217,2679,2298013,857.787607316163
34923,1993,2297946,1153.00852985449
33913,2724,2297809,843.54221732746
34191,2670,2297774,860.589513108614
35221,2723,2297292,843.662137348513
34359,2697,2296961,851.672599184279
34955,2721,2296790,844.097758177141
35347,2682,2296446,856.24384787472
35095,2809,2295670,817.255250978996
35154,2716,2295343,845.118924889544
19550,886,2295031,2590.32844243792
25476,1050,2294560,2185.29523809524
34229,2500,2293459,917.3836
26486,1066,2293031,2151.06097560976
34930,2667,2292712,859.65954255718
34078,2511,2292505,912.984866587017
27721,456,2292170,5026.68859649123
33973,2777,2291688,825.238746849118
33870,2747,2290408,833.785220240262
34327,2664,2289990,859.605855855856
35298,2613,2289867,876.336394948335
38772,1558,2289414,1469.45699614891
25190,957,2289384,2392.25078369906
30178,1604,2288900,1426.99501246883
35189,2646,2288651,864.947467876039
35335,2622,2287885,872.572463768116
34075,2748,2287574,832.450509461427
33982,2613,2287347,875.371986222733
21243,629,2287224,3636.28616852146
35171,2797,2286915,817.631390775831
34186,2690,2285848,849.757620817844
34352,1747,2285082,1308.00343445907
34005,2597,2284972,879.850596842511
31163,1204,2284015,1897.02242524917
28872,1450,2282715,1574.28620689655
39126,1349,2282394,1691.91549295775
34356,1895,2282172,1204.31240105541
30284,1551,2281601,1471.05157962605
34011,2656,2281566,859.023343373494
35073,2602,2281312,876.753266717909
35021,2625,2281246,869.046095238095
34041,1724,2280756,1322.94431554524
17293,1022,2280095,2231.01272015656
35294,2706,2279709,842.464523281597
35143,2685,2279109,848.830167597765
29342,1430,2278321,1593.23146853147
27732,1454,2276469,1565.65955983494
33818,2615,2275802,870.287571701721
30723,1605,2275620,1417.83177570093
34964,2575,2274207,883.187184466019
33265,1572,2274172,1446.67430025445
33886,2777,2273893,818.830752610731
33947,2685,2273881,846.883054003724
35061,2528,2273879,899.477452531646
33856,2289,2273636,993.287898645697
35215,2639,2273614,861.543766578249
27187,1484,2273305,1531.87668463612
35072,2682,2272870,847.453392990306
28058,2039,2272181,1114.36047081903
34108,2475,2272031,917.992323232323
35301,2646,2271308,858.393046107332
33825,2803,2271262,810.296824830539
35230,2662,2270518,852.936889556724
34267,2547,2270328,891.373380447585
19239,847,2269755,2679.75796930342
30240,2555,2269083,888.095107632094
34231,2728,2269037,831.758431085044
35334,2777,2268951,817.051134317609
26510,942,2268772,2408.46284501062
35317,2629,2268739,862.966527196653
25039,1306,2268710,1737.14395099541
35016,2631,2268673,862.285442797415
34248,2521,2268566,899.86751289171
34270,2543,2268294,891.975619347228
34329,2711,2268135,836.641460715603
35084,2808,2267709,807.588675213675
28550,1044,2267650,2172.0785440613
28275,1267,2267187,1789.4135753749
29977,1729,2265950,1310.55523423944
31473,1638,2265915,1383.34249084249
34342,2657,2265650,852.709823108769
34129,2706,2265195,837.10088691796
39190,1164,2265145,1946.00085910653
33839,2650,2264780,854.633962264151
34939,2793,2264083,810.627640529896
34101,2846,2263854,795.451159522136
35156,2488,2263485,909.760852090032
31826,1388,2262705,1630.1909221902
34023,2525,2262258,895.943762376238
32212,1562,2260901,1447.43982074264
33771,2686,2260156,841.457930007446
26774,986,2259885,2291.97261663286
35080,2207,2259785,1023.91708201178
27195,1119,2259607,2019.30920464701
31658,1593,2259586,1418.44695543001
34354,2683,2258075,841.6231830041
34166,2467,2256899,914.835427644913
34995,2707,2256778,833.682305134836
24850,1048,2256603,2153.24713740458
31184,1488,2256527,1516.48319892473
34986,2737,2256188,824.328827183047
34336,2660,2255834,848.057894736842
34386,2407,2255406,937.019526381388
33904,2665,2254693,846.038649155722
35145,2518,2254301,895.274424146148
27573,1533,2253652,1470.09262883235
17202,759,2252751,2968.05138339921
35011,2586,2252512,871.040989945862
34142,2604,2251695,864.706221198157
30164,1689,2251620,1333.10834813499
29870,2230,2251533,1009.65605381166
34081,2579,2251377,872.965102753005
35060,2593,2251248,868.202082529888
33926,2610,2250895,862.411877394636
34140,2566,2250884,877.19563522993
34375,2641,2250106,851.990155244226
34263,2418,2250101,930.562861869313
35185,2431,2249690,925.417523652818
33919,1381,2248548,1628.20275162925
30399,1670,2246548,1345.23832335329
33747,2552,2245760,880
25041,886,2244025,2532.75959367946
34067,2690,2243804,834.127881040892
34419,2451,2243745,915.440636474908
26343,2178,2243020,1029.85307621671
34071,2606,2242977,860.69723714505
32955,1551,2242845,1446.06382978723
33159,2354,2242746,952.738317757009
18748,887,2242328,2527.99098083427
31023,1424,2241619,1574.17064606742
34036,2434,2241089,920.743221035333
30315,1724,2240947,1299.85324825986
35183,2361,2240176,948.825074121135
33974,2599,2238591,861.327818391689
34328,2668,2238248,838.923538230885
27955,1236,2237778,1810.5
20070,929,2237671,2408.68783638321
31450,1646,2237224,1359.18833535844
15989,510,2236991,4386.2568627451
33857,2652,2235957,843.121040723982
34967,2528,2235005,884.100079113924
34949,2565,2234704,871.22962962963
31170,1521,2234496,1469.0966469428
34076,2578,2234351,866.699379363848
33874,2634,2232279,847.486332574032
21031,834,2232226,2676.52997601919
33911,2604,2231815,857.071812596006
38231,1069,2231632,2087.58840037418
33812,2611,2230775,854.375718115665
35222,2625,2228908,849.10780952381
29881,1747,2228625,1275.68689181454
32725,1453,2228506,1533.7274604267
35058,2725,2227364,817.38128440367
14858,901,2227185,2471.90344062153
34407,2737,2226485,813.476434051882
31146,1681,2226064,1324.249851279
34347,2707,2225705,822.203546361286
35763,1127,2225611,1974.81011535049
34362,2544,2225001,874.607311320755
33851,2651,2224715,839.198415692192
31417,2637,2223709,843.272279105044
33737,2681,2223630,829.403207758299
34091,2777,2223626,800.729564277998
39448,1261,2223493,1763.27755749405
34147,2583,2222774,860.539682539683
33888,2448,2222356,907.825163398693
34954,2592,2221925,857.224151234568
35231,2510,2221862,885.203984063745
38685,1386,2221783,1603.01803751804
30127,1514,2220572,1466.69220607662
33791,2558,2220248,867.962470680219
34915,2635,2219961,842.489943074004
34133,2419,2219134,917.376601901612
21632,978,2218886,2268.79959100205
34402,2319,2218865,956.819749892195
33091,2207,2215009,1003.62890801994
34160,2581,2214981,858.187136768694
30153,1415,2214388,1564.93851590106
17783,817,2213769,2709.63157894737
18227,967,2213465,2289.00206825233
30078,1728,2213242,1280.81134259259
27536,1428,2213224,1549.87675070028
33739,2602,2212927,850.471560338201
34199,2618,2212380,845.064935064935
28409,1290,2212109,1714.81317829457
34257,2438,2211909,907.263740771124
34395,2591,2211897,853.684677730606
33765,2520,2210554,877.203968253968
34242,2572,2209810,859.179626749611
34079,2484,2209775,889.60346215781
35078,2580,2209760,856.496124031008
31309,1589,2209404,1390.43675267464
35271,2632,2209198,839.36094224924
32728,1545,2209070,1429.81877022654
33795,2624,2209046,841.862042682927
33969,2647,2208659,834.400831129581
24864,1010,2208564,2186.69702970297
15958,941,2207382,2345.78320935175
35209,2583,2206910,854.397986837011
33834,2591,2206877,851.747201852567
33905,2525,2206626,873.911287128713
30359,1840,2206087,1198.96032608696
33989,2681,2205895,822.788138754196
39970,1158,2205031,1904.17184801382
34926,2427,2204929,908.499793984343
34090,2707,2204494,814.367934983376
34312,2621,2204029,840.911484166349
34149,2526,2202555,871.953681710214
35341,2689,2201597,818.741911491261
34390,2575,2201543,854.968155339806
33862,2499,2201524,880.961984793918
34290,2578,2201387,853.912723041117
29319,1206,2201245,1825.24461028192
39847,973,2201197,2262.27852004111
35082,2456,2201128,896.224755700326
34155,2633,2201009,835.932016710976
35267,2562,2199328,858.441842310695
31631,1334,2199179,1648.55997001499
34215,2595,2199164,847.46204238921
35218,2643,2198937,831.985244040863
16077,1038,2198542,2118.05587668593
35153,2673,2198268,822.397306397306
35178,2594,2197901,847.301850424056
33918,2690,2197672,816.97843866171
33906,1794,2197555,1224.94704570792
34938,2692,2197493,816.304977711739
35018,2584,2196931,850.205495356037
34968,2274,2196629,965.975813544415
38291,1318,2196257,1666.35584218513
30594,2586,2195562,849.018561484919
32345,2684,2195493,817.992921013413
27540,1392,2195198,1577.01005747126
33893,1541,2194923,1424.34977287476
34209,2529,2194088,867.571372083828
30799,1496,2193390,1466.16978609626
32936,1733,2192572,1265.18869013272
35323,2484,2191404,882.207729468599
34048,2605,2190256,840.789251439539
14903,1048,2189753,2089.45896946565
34992,2507,2189609,873.398085360989
17828,981,2189588,2231.99592252803
33960,2684,2189379,815.714977645306
18112,857,2188921,2554.16686114352
35266,2341,2188557,934.881247330201
35374,2669,2188426,819.942300487074
34111,2435,2188291,898.682135523614
33970,2496,2187302,876.322916666667
34120,2579,2187246,848.098487785964
30579,1496,2186946,1461.86229946524
33398,1633,2185916,1338.58909981629
26337,900,2185799,2428.66555555556
34039,2698,2185492,810.041512231283
33867,2631,2184989,830.478525275561
35332,2281,2183695,957.341078474353
28225,1943,2183043,1123.54246011323
25212,1253,2183037,1742.24820430966
33810,2468,2182763,884.42585089141
35030,2614,2182586,834.960214231064
33865,2606,2182144,837.353798925556
35242,2100,2181990,1039.04285714286
31432,1347,2181292,1619.3704528582
35175,2694,2180611,809.432442464737
33961,2652,2180522,822.217948717949
30700,1603,2180446,1360.22832189644
35273,2424,2180178,899.413366336634
27228,1152,2179936,1892.30555555556
29984,1818,2178518,1198.30473047305
31663,1446,2178050,1506.25864453665
31853,2411,2176973,902.933637494815
34180,2588,2176591,841.032071097373
19305,659,2174874,3300.26403641882
34258,2374,2174329,915.892586352148
35024,2355,2174202,923.228025477707
34046,2539,2173232,855.940133910989
30758,2620,2172264,829.108396946565
17867,495,2172040,4387.9595959596
14882,838,2171917,2591.78639618138
21048,911,2171575,2383.72667398463
21242,787,2171321,2758.98475222363
34916,2626,2170967,826.720106626047
34394,2602,2169755,833.879707916987
17141,944,2169523,2298.22351694915
33751,2449,2169504,885.873417721519
39599,1390,2169441,1560.74892086331
34289,2623,2167514,826.349218452154
35086,2699,2166539,802.719155242682
34033,2571,2166408,842.63243873979
34045,2422,2165439,894.070602807597
18787,989,2164495,2188.56926188069
15029,987,2164444,2192.95238095238
16376,875,2163010,2472.01142857143
34027,2415,2162420,895.412008281574
34098,2533,2161715,853.420844848006
35376,2481,2161042,871.036678758565
16637,800,2160906,2701.1325
35595,2607,2160795,828.843498273878
35337,2593,2160450,833.18549942152
30833,1688,2160369,1279.8394549763
35088,2627,2158867,821.799390940236
31017,1481,2158186,1457.24915597569
34337,2359,2157742,914.685036032217
33858,2521,2157181,855.68464894883
16256,1101,2156961,1959.09264305177
34171,2474,2156560,871.689571544058
31046,1557,2156358,1384.94412331407
29070,1276,2155574,1689.32131661442
35594,2025,2154934,1064.16493827161
33827,2489,2154517,865.615508236239
38834,1494,2154188,1441.89290495315
34391,2598,2153684,828.977675134719
35322,2478,2153535,869.061743341404
28375,1395,2152945,1543.32974910394
34153,2565,2152893,839.334502923977
34927,2431,2152542,885.45536816125
20545,839,2152019,2564.98092967819
20799,1111,2150906,1936.00900090009
33928,1466,2150036,1466.6002728513
35252,2656,2149307,809.22703313253
35144,2524,2148752,851.328050713154
35206,2585,2148225,831.034816247582
35108,2437,2147576,881.237587197374
34956,2077,2147097,1033.74915743861
28746,2093,2146086,1025.36359292881
35040,2346,2145413,914.498294970162
32393,1406,2145304,1525.82076813656
33943,2534,2145019,846.495264404104
33981,2554,2144790,839.776820673454
34236,2546,2144407,842.265121759623
35731,981,2142882,2184.38532110092
33539,1483,2142578,1444.75927174646
34950,2507,2140514,853.814918228959
34910,2426,2140323,882.243610882111
33803,2571,2138912,831.937767405679
39889,1320,2138866,1620.35303030303
33048,1580,2138539,1353.50569620253
35353,2472,2138348,865.027508090615
39677,1278,2137276,1672.35993740219
34376,2341,2136821,912.781290046989
32957,1531,2136686,1395.61463096016
38912,1270,2136673,1682.41968503937
34272,2598,2136551,822.38298691301
30229,1667,2136030,1281.36172765447
34919,2490,2135888,857.786345381526
14630,976,2134816,2187.31147540984
33936,2279,2133834,936.302764370338
37489,330,2133529,6465.23939393939
33761,2476,2132622,861.317447495961
33815,2390,2132260,892.1589958159
33742,2556,2131902,834.077464788732
30263,1398,2131816,1524.90414878398
34280,2485,2131758,857.850301810865
30221,1639,2131314,1300.37461866992
35392,2203,2129872,966.805265546981
33988,2547,2129850,836.219081272085
16943,867,2129840,2456.56286043829
35071,2292,2129837,929.248254799302
32165,1377,2129374,1546.38634713145
27727,226,2128537,9418.30530973451
33972,2512,2128234,847.226910828026
30734,1541,2127931,1380.87670343933
33746,2453,2127906,867.470852017937
30314,1425,2127787,1493.18385964912
25712,1174,2127561,1812.23253833049
34349,2447,2127271,869.338373518594
33986,2579,2127083,824.770453664211
32575,1600,2126599,1329.124375
34341,2566,2126236,828.618862042089
30355,1770,2125329,1200.75084745763
35210,1877,2125134,1132.19712306873
38804,1146,2125101,1854.36387434555
34393,2603,2125098,816.40338071456
29764,2156,2123960,985.139146567718
35133,2546,2122578,833.691280439906
35179,2464,2122384,861.357142857143
17030,579,2120860,3662.97063903282
29932,1607,2120383,1319.46670815184
38537,1407,2119295,1506.25088841507
35239,2562,2118535,826.906713505074
17966,786,2118143,2694.83842239186
18836,898,2116182,2356.55011135857
20159,867,2116166,2440.79123414072
30900,1619,2115766,1306.83508338481
34083,2535,2115747,834.614201183432
29696,1899,2114611,1113.5392311743
34130,2602,2113106,812.108378170638
35357,2497,2113061,846.239887865439
34277,2372,2112219,890.480185497471
38374,1424,2111420,1482.73876404494
35117,2433,2111305,867.778462803124
35240,2480,2110724,851.098387096774
31578,1673,2110560,1261.5421398685
33054,1467,2109932,1438.26312201772
32949,1607,2109815,1312.8904791537
34096,2492,2109164,846.373996789727
35134,2551,2108364,826.485299882399
28868,1322,2108123,1594.6467473525
25621,939,2107780,2244.70713525027
35054,2526,2106163,833.793745051465
34378,2326,2106098,905.459157351677
28071,1115,2105827,1888.63408071749
34296,2316,2105721,909.205958549223
35349,2457,2105511,856.943833943834
35001,2440,2105483,862.902868852459
34326,2545,2105423,827.278192534381
34222,2325,2104662,905.230967741936
19956,1038,2104420,2027.3795761079
25633,1032,2103942,2038.70348837209
34370,2550,2103821,825.027843137255
24960,1635,2103717,1286.67706422018
35325,2468,2102880,852.058346839546
27807,893,2102222,2354.11198208287
